"","SOC_CODE","EMPLOYER_STATE","EMPLOYER_NAME","frequency","job_category","State"
"315",13,"IA","GRAPNEL TECH SERVICES, LLC",6,"Business and Financial Operations Occupations","Iowa"
"316",13,"IA","JOE DESMOND CPA, PLC",6,"Business and Financial Operations Occupations","Iowa"
"317",13,"ID","MICRON TECHNOLOGY, INC",16,"Business and Financial Operations Occupations","Idaho"
"318",13,"ID","MELALEUCA, INC",4,"Business and Financial Operations Occupations","Idaho"
"319",13,"ID","MICRON SEMICONDUCTOR PRODUCTS, INC",3,"Business and Financial Operations Occupations","Idaho"
"320",13,"ID","COMMUNITY DEVELOPMENT, INC",2,"Business and Financial Operations Occupations","Idaho"
"321",13,"ID","BOISE STATE UNIVERSITY",1,"Business and Financial Operations Occupations","Idaho"
"322",13,"IL","JPMORGAN CHASE CO",356,"Business and Financial Operations Occupations","Illinois"
"323",13,"IL","ACCENTURE LLP",274,"Business and Financial Operations Occupations","Illinois"
"324",13,"IL","CAPGEMINI AMERICA INC",230,"Business and Financial Operations Occupations","Illinois"
"325",13,"IL","BDO USA, LLP",88,"Business and Financial Operations Occupations","Illinois"
"326",13,"IL","JPMORGAN CHASE &AMP; CO",79,"Business and Financial Operations Occupations","Illinois"
"327",13,"IN","ZIMMER, INC",12,"Business and Financial Operations Occupations","Indiana"
"328",13,"IN","AGILE SCIENTIFIC GROUP",6,"Business and Financial Operations Occupations","Indiana"
"329",13,"IN","CAREFIRST REHAB, LLC",6,"Business and Financial Operations Occupations","Indiana"
"330",13,"IN","DIRECTBUY HOME IMPROVEMENT, INC",4,"Business and Financial Operations Occupations","Indiana"
"331",13,"IN","ONEMAIN GENERAL SERVICES CORPORATION",4,"Business and Financial Operations Occupations","Indiana"
"332",13,"KS","BLACK VEATCH MANAGEMENT CONSULTING, LLC",7,"Business and Financial Operations Occupations","Kansas"
"333",13,"KS","SPRINT CORPORATION",7,"Business and Financial Operations Occupations","Kansas"
"334",13,"KS","HEALTHMATE INTERNATIONAL, LLC",5,"Business and Financial Operations Occupations","Kansas"
"335",13,"KS","SECURITY BENEFIT CORPORATION",5,"Business and Financial Operations Occupations","Kansas"
"336",13,"KS","K COE ISOM LLP",4,"Business and Financial Operations Occupations","Kansas"
"337",13,"KY","BROWN-FORMAN CORPORATION",2,"Business and Financial Operations Occupations","Kentucky"
"338",13,"KY","HUMANA INC",2,"Business and Financial Operations Occupations","Kentucky"
"339",13,"KY","KISWEL, INC",2,"Business and Financial Operations Occupations","Kentucky"
"340",13,"KY","MISAWA HIBACHI AND SUSHI BAR, LLC",2,"Business and Financial Operations Occupations","Kentucky"
"341",13,"KY","WILLIAMS WILLIAMS LENTZ LLP",2,"Business and Financial Operations Occupations","Kentucky"
"342",13,"LA","ENTERGY SERVICES, LLC",2,"Business and Financial Operations Occupations","Louisiana"
"343",13,"LA","FAUBOURG PRIVATE WEALTH ADVISORS, LLC",2,"Business and Financial Operations Occupations","Louisiana"
"344",13,"LA","POSTLETHWAITE NETTERVILLE, APAC",2,"Business and Financial Operations Occupations","Louisiana"
"345",13,"LA","ALLEN, GREEN WILLIAMSON, LLP",1,"Business and Financial Operations Occupations","Louisiana"
"346",13,"LA","APC CONSTRUCTION, LLC",1,"Business and Financial Operations Occupations","Louisiana"
"347",13,"MA","THE BOSTON CONSULTING GROUP, INC",337,"Business and Financial Operations Occupations","Massachusetts"
"348",13,"MA","BAIN COMPANY, INC",62,"Business and Financial Operations Occupations","Massachusetts"
"349",13,"MA","STATE STREET BANK AND TRUST COMPANY",56,"Business and Financial Operations Occupations","Massachusetts"
"350",13,"MA","WAYFAIR LLC",39,"Business and Financial Operations Occupations","Massachusetts"
"351",13,"MA","SAPIENT CORPORATION",21,"Business and Financial Operations Occupations","Massachusetts"
"352",13,"MD","COMPASS LEXECON LLC",19,"Business and Financial Operations Occupations","Maryland"
"353",13,"MD","FTI LLC",18,"Business and Financial Operations Occupations","Maryland"
"354",13,"MD","SB COMPANY, LLC",17,"Business and Financial Operations Occupations","Maryland"
"355",13,"MD","BILL ME LATER, INC",13,"Business and Financial Operations Occupations","Maryland"
"356",13,"MD","T. ROWE PRICE ASSOCIATES, INC",9,"Business and Financial Operations Occupations","Maryland"
"357",13,"ME","MAINE BASKETBALL, LLC",2,"Business and Financial Operations Occupations","Maine"
"358",13,"ME","RIYA HOSPITALITY, LLC",2,"Business and Financial Operations Occupations","Maine"
"359",13,"ME","WEX, INC",2,"Business and Financial Operations Occupations","Maine"
"360",13,"ME","FRYEBURG ACADEMY",1,"Business and Financial Operations Occupations","Maine"
"361",13,"ME","INTERACTION AGILITY INC",1,"Business and Financial Operations Occupations","Maine"
"362",13,"MI","ALIXPARTNERS, LLP",65,"Business and Financial Operations Occupations","Michigan"
"363",13,"MI","CIBER GLOBAL LLC",29,"Business and Financial Operations Occupations","Michigan"
"364",13,"MI","POPULUS GROUP LLC",23,"Business and Financial Operations Occupations","Michigan"
"365",13,"MI","EPITEC, INC",13,"Business and Financial Operations Occupations","Michigan"
"366",13,"MI","ROLAND BERGER LLC",12,"Business and Financial Operations Occupations","Michigan"
"367",13,"MN","MEDTRONIC, INC",23,"Business and Financial Operations Occupations","Minnesota"
"368",13,"MN","COVIDIEN LP",15,"Business and Financial Operations Occupations","Minnesota"
"369",13,"MN","TARGET ENTERPRISE, INC",11,"Business and Financial Operations Occupations","Minnesota"
"370",13,"MN","RBC CAPITAL MARKETS, LLC",10,"Business and Financial Operations Occupations","Minnesota"
"371",13,"MN","OPTUM SERVICES, INC",9,"Business and Financial Operations Occupations","Minnesota"
"372",13,"MO","CHARTER COMMUNICATIONS, INC",8,"Business and Financial Operations Occupations","Missouri"
"373",13,"MO","NESTLE REGIONAL GLOBE OFFICE NORTH AMERICA, INC",8,"Business and Financial Operations Occupations","Missouri"
"374",13,"MO","EXPRESS SCRIPTS SERVICES CO",7,"Business and Financial Operations Occupations","Missouri"
"375",13,"MO","GEMINI CONSULTING SERVICES, LLC",7,"Business and Financial Operations Occupations","Missouri"
"376",13,"MO","ROSE INTERNATIONAL INC",5,"Business and Financial Operations Occupations","Missouri"
"377",13,"MS","UNIVERSITY OF SOUTHERN MISSISSIPPI",3,"Business and Financial Operations Occupations","Mississippi"
"378",13,"MS","HORNE LLP",1,"Business and Financial Operations Occupations","Mississippi"
"379",13,"MS","IMS ENGINEERS INC",1,"Business and Financial Operations Occupations","Mississippi"
"380",13,"MS","J SHANNON LUMBER COMPANY INC",1,"Business and Financial Operations Occupations","Mississippi"
"381",13,"MS","JACKSON STATE UNIVERSITY",1,"Business and Financial Operations Occupations","Mississippi"
"382",13,"MT","CROWLEY DESIGN GROUP INC",1,"Business and Financial Operations Occupations","Montana"
"383",13,"MT","UNIVERSITY OF MONTANA",1,"Business and Financial Operations Occupations","Montana"
"384",13,"NC","BOFA SECURITIES, INC",243,"Business and Financial Operations Occupations","North Carolina"
"385",13,"NC","MERRILL LYNCH",167,"Business and Financial Operations Occupations","North Carolina"
"386",13,"NC","BANK OF AMERICA N.A",75,"Business and Financial Operations Occupations","North Carolina"
"387",13,"NC","IBM CORPORATION",55,"Business and Financial Operations Occupations","North Carolina"
"388",13,"NC","LENOVO (UNITED STATES) INC",17,"Business and Financial Operations Occupations","North Carolina"
"389",13,"ND","UNIVERSITY OF NORTH DAKOTA",3,"Business and Financial Operations Occupations","North Dakota"
"390",13,"ND","ROCKSTAD FOUNDATION",2,"Business and Financial Operations Occupations","North Dakota"
"391",13,"ND","AATRIX SOFTWARE INC",1,"Business and Financial Operations Occupations","North Dakota"
"392",13,"ND","AMITY TECHNOLOGY, LLC",1,"Business and Financial Operations Occupations","North Dakota"
"393",13,"ND","BLUECHIP FINANCIAL",1,"Business and Financial Operations Occupations","North Dakota"
"394",13,"NE","ACI WORLDWIDE CORP",3,"Business and Financial Operations Occupations","Nebraska"
"395",13,"NE","AMERICAN UNION VENTURES, INC",2,"Business and Financial Operations Occupations","Nebraska"
"396",13,"NE","HDR ENGINEERING, INC",2,"Business and Financial Operations Occupations","Nebraska"
"397",13,"NE","JZW INTERNATIONAL DEVELOPMENT,LLC",2,"Business and Financial Operations Occupations","Nebraska"
"398",13,"NE","KIEWIT ENGINEERING GROUP INC",2,"Business and Financial Operations Occupations","Nebraska"
"399",13,"NH","RIVERSTONE RESOURCES LLC",4,"Business and Financial Operations Occupations","New Hampshire"
"400",13,"NH","EMRITSOLUTIONS LLC",3,"Business and Financial Operations Occupations","New Hampshire"
"401",13,"NH","GLOBAL OPERATIONS AND RISK SOLUTIONS, LLC",3,"Business and Financial Operations Occupations","New Hampshire"
"402",13,"NH","AMADEUS HOSPITALITY AMERICAS, INC",2,"Business and Financial Operations Occupations","New Hampshire"
"403",13,"NH","FY INTERNATIONAL LLC",2,"Business and Financial Operations Occupations","New Hampshire"
"404",13,"NJ","ERNST YOUNG U.S. LLP",3966,"Business and Financial Operations Occupations","New Jersey"
"405",13,"NJ","GOLDMAN SACHS CO. LLC",618,"Business and Financial Operations Occupations","New Jersey"
"406",13,"NJ","WIPRO LIMITED",119,"Business and Financial Operations Occupations","New Jersey"
"407",13,"NJ","TECH MAHINDRA (AMERICAS),INC",113,"Business and Financial Operations Occupations","New Jersey"
"408",13,"NJ","GOLDMAN SACHS &AMP; CO. LLC",111,"Business and Financial Operations Occupations","New Jersey"
"409",13,"NM","BEASLEY, MITCHELL CO., LLP",4,"Business and Financial Operations Occupations","New Mexico"
"410",13,"NM","HARSHWAL COMPANY LLP",3,"Business and Financial Operations Occupations","New Mexico"
"411",13,"NM","BURT COMPANY CPAS, LLC",2,"Business and Financial Operations Occupations","New Mexico"
"412",13,"NM","INVESTUS, LLC",1,"Business and Financial Operations Occupations","New Mexico"
"413",13,"NM","KENEMORE WELDING OILFIELD SERVICES, INC",1,"Business and Financial Operations Occupations","New Mexico"
"414",13,"NV","CONNOR GROUP, INC",15,"Business and Financial Operations Occupations","Nevada"
"415",13,"NV","CAESARS ENTERPRISE SERVICES, LLC",4,"Business and Financial Operations Occupations","Nevada"
"416",13,"NV","BALLY GAMING INC",3,"Business and Financial Operations Occupations","Nevada"
"417",13,"NV","SCIENTIFIC GAMES CORPORATION",3,"Business and Financial Operations Occupations","Nevada"
"418",13,"NV","ADDITIVE TECHNOLOGIES LLC",2,"Business and Financial Operations Occupations","Nevada"
"419",13,"NY","CITIBANK, N.A",215,"Business and Financial Operations Occupations","New York"
"420",13,"NY","MCKINSEY COMPANY, INC. UNITED STATES",206,"Business and Financial Operations Occupations","New York"
"421",13,"NY","CREDIT SUISSE SECURITIES (USA) LLC",96,"Business and Financial Operations Occupations","New York"
"422",13,"NY","EXLSERVICE.COM, LLC",96,"Business and Financial Operations Occupations","New York"
"423",13,"NY","MORGAN STANLEY SERVICES GROUP INC",89,"Business and Financial Operations Occupations","New York"
"424",13,"OH","FIFTH THIRD BANK, AN OHIO BANKING CORPORATION",32,"Business and Financial Operations Occupations","Ohio"
"425",13,"OH","EXEL, INC. D/B/A DHL SUPPLY CHAIN (USA)",21,"Business and Financial Operations Occupations","Ohio"
"426",13,"OH","SLK AMERICA INC",19,"Business and Financial Operations Occupations","Ohio"
"427",13,"OH","SLK AMERICA, INC",19,"Business and Financial Operations Occupations","Ohio"
"428",13,"OH","THE HUNTINGTON NATIONAL BANK",13,"Business and Financial Operations Occupations","Ohio"
"429",13,"OK","ALLIED STONE, INC",3,"Business and Financial Operations Occupations","Oklahoma"
"430",13,"OK","ALLIED ARTS FOUNDATION, INC",2,"Business and Financial Operations Occupations","Oklahoma"
"431",13,"OK","ENOVATION CONTROLS, LLC",2,"Business and Financial Operations Occupations","Oklahoma"
"432",13,"OK","HYATT SHARED SERVICE CENTER LLC",2,"Business and Financial Operations Occupations","Oklahoma"
"433",13,"OK","MARTIN BIONICS INNOVATIONS LLC",2,"Business and Financial Operations Occupations","Oklahoma"
"434",13,"OR","NIKE, INC",11,"Business and Financial Operations Occupations","Oregon"
"435",13,"OR","KBF CPAS LLP",7,"Business and Financial Operations Occupations","Oregon"
"436",13,"OR","PLANB CONSULTANCY INTERNATIONAL LLC",4,"Business and Financial Operations Occupations","Oregon"
"437",13,"OR","ASPEN ML, LLC",3,"Business and Financial Operations Occupations","Oregon"
"438",13,"OR","OREGON STATE UNIVERSITY",3,"Business and Financial Operations Occupations","Oregon"
"439",13,"PA","DELOITTE TOUCHE LLP",521,"Business and Financial Operations Occupations","Pennsylvania"
"440",13,"PA","DELOITTE CONSULTING LLP",499,"Business and Financial Operations Occupations","Pennsylvania"
"441",13,"PA","DELOITTE TAX LLP",346,"Business and Financial Operations Occupations","Pennsylvania"
"442",13,"PA","DELOITTE &AMP; TOUCHE LLP",266,"Business and Financial Operations Occupations","Pennsylvania"
"443",13,"PA","DELOITTE TRANSACTIONS AND BUSINESS ANALYTICS LLP",101,"Business and Financial Operations Occupations","Pennsylvania"
"444",13,"RI","CITIZENS FINANCIAL GROUP, INC",5,"Business and Financial Operations Occupations","Rhode Island"
"445",13,"RI","CVS PHARMACY, INC",5,"Business and Financial Operations Occupations","Rhode Island"
"446",13,"RI","FORENSIC RISK ALLIANCE INC",4,"Business and Financial Operations Occupations","Rhode Island"
"447",13,"RI","LENOX REALTY GROUP, INC",4,"Business and Financial Operations Occupations","Rhode Island"
"448",13,"RI","INTERNATIONAL EDUCATION PARTNERS, LLC",3,"Business and Financial Operations Occupations","Rhode Island"
"449",13,"SC","WISSEN IT INC",11,"Business and Financial Operations Occupations","South Carolina"
"450",13,"SC","SANCTITYINTERNATIONAL LLC",10,"Business and Financial Operations Occupations","South Carolina"
"451",13,"SC","ADVANCE AMERICA, CASH ADVANCE CENTERS, INC",6,"Business and Financial Operations Occupations","South Carolina"
"452",13,"SC","AGFIRST FARM CREDIT BANK",5,"Business and Financial Operations Occupations","South Carolina"
"453",13,"SC","ELLIOTT DAVIS, LLC",5,"Business and Financial Operations Occupations","South Carolina"
"454",13,"SD","SANFORD HEALTH",2,"Business and Financial Operations Occupations","South Dakota"
"455",13,"SD","TRIDENT TRUST COMPANY (SOUTH DAKOTA) INC",2,"Business and Financial Operations Occupations","South Dakota"
"456",13,"SD","CAPITAL CARD SERVICES, INC",1,"Business and Financial Operations Occupations","South Dakota"
"457",13,"SD","DAKTRONICS, INC",1,"Business and Financial Operations Occupations","South Dakota"
"458",13,"SD","SOUTH DAKOTA TRUST COMPANY",1,"Business and Financial Operations Occupations","South Dakota"
"459",13,"TN","UBS BUSINESS SOLUTIONS US LLC",98,"Business and Financial Operations Occupations","Tennessee"
"460",13,"TN","CUMMINS INC",77,"Business and Financial Operations Occupations","Tennessee"
"461",13,"TN","UBS SECURITIES LLC",74,"Business and Financial Operations Occupations","Tennessee"
"462",13,"TN","UBS FINANCIAL SERVICES INC",17,"Business and Financial Operations Occupations","Tennessee"
"463",13,"TN","FEDEX CORPORATE SERVICES, INC",10,"Business and Financial Operations Occupations","Tennessee"
"464",13,"TX","COGNIZANT TECHNOLOGY SOLUTIONS US CORP",642,"Business and Financial Operations Occupations","Texas"
"465",13,"TX","INFOSYS LIMITED",496,"Business and Financial Operations Occupations","Texas"
"466",13,"TX","KPMG LLP",406,"Business and Financial Operations Occupations","Texas"
"467",13,"TX","DELL PRODUCTS L.P",55,"Business and Financial Operations Occupations","Texas"
"468",13,"TX","DELL USA L.P",51,"Business and Financial Operations Occupations","Texas"
"469",13,"UT","ALLY BANK",6,"Business and Financial Operations Occupations","Utah"
"470",13,"UT","UNIVERSITY OF UTAH",6,"Business and Financial Operations Occupations","Utah"
"471",13,"UT","BRIDGE INVESTMENT GROUP LLC",4,"Business and Financial Operations Occupations","Utah"
"472",13,"UT","GOLDMAN SACHS CO. LLC",4,"Business and Financial Operations Occupations","Utah"
"473",13,"UT","WEBBANK CORPORATION",4,"Business and Financial Operations Occupations","Utah"
"474",13,"VA","CROSSCOUNTRY CONSULTING LLC",48,"Business and Financial Operations Occupations","Virginia"
"475",13,"VA","AECOM TECHNICAL SERVICES, INC",29,"Business and Financial Operations Occupations","Virginia"
"476",13,"VA","CHINA TELECOM (AMERICAS) CORPORATION",25,"Business and Financial Operations Occupations","Virginia"
"477",13,"VA","ASTA CRS, INC",18,"Business and Financial Operations Occupations","Virginia"
"478",13,"VA","SYSTEM SOFT TECHNOLOGIES LLC",17,"Business and Financial Operations Occupations","Virginia"
"479",13,"VT","NATIONAL LIFE INSURANCE COMPANY",5,"Business and Financial Operations Occupations","Vermont"
"480",13,"VT","ASIA MINOR CARPETS, INC",3,"Business and Financial Operations Occupations","Vermont"
"481",13,"VT","VENTURECO HOLDINGS INC",3,"Business and Financial Operations Occupations","Vermont"
"482",13,"VT","HALE RESOURCES LLC",2,"Business and Financial Operations Occupations","Vermont"
"483",13,"VT","WORLD LEARNING",2,"Business and Financial Operations Occupations","Vermont"
"484",13,"WA","MICROSOFT CORPORATION",447,"Business and Financial Operations Occupations","Washington"
"485",13,"WA","AMAZON.COM SERVICES, INC",271,"Business and Financial Operations Occupations","Washington"
"486",13,"WA","GENIUS MINDS LLC",61,"Business and Financial Operations Occupations","Washington"
"487",13,"WA","EXPEDIA, INC",21,"Business and Financial Operations Occupations","Washington"
"488",13,"WA","MOSS ADAMS LLP",18,"Business and Financial Operations Occupations","Washington"
"489",13,"WI","AMERICAN FAMILY MUTUAL INSURANCE COMPANY",7,"Business and Financial Operations Occupations","Wisconsin"
"490",13,"WI","GE PRECISION HEALTHCARE LLC",5,"Business and Financial Operations Occupations","Wisconsin"
"491",13,"WI","CNH INDUSTRIAL AMERICA LLC",4,"Business and Financial Operations Occupations","Wisconsin"
"492",13,"WI","ROBERT W. BAIRD CO., INCORPORATED",4,"Business and Financial Operations Occupations","Wisconsin"
"493",13,"WI","EXPERIS US, INC",3,"Business and Financial Operations Occupations","Wisconsin"
"494",13,"WV","COALFIELD DEVELOPMENT CORPORATION",1,"Business and Financial Operations Occupations","West Virginia"
"495",13,"WV","CT ASSIST, LLC",1,"Business and Financial Operations Occupations","West Virginia"
"496",13,"WV","FORD AND SWEENEY ACCOUNTING AND TAX SERVICES",1,"Business and Financial Operations Occupations","West Virginia"
"497",13,"WV","FUTURE GENERATIONS UNIVERSITY",1,"Business and Financial Operations Occupations","West Virginia"
"498",13,"WV","MYLAN PHARMACEUTICALS INC",1,"Business and Financial Operations Occupations","West Virginia"
